,verified_income,debt_to_income,inquiries_last_12m,accounts_opened_24m,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,loan_amount,term,issue_month,loan_status,initial_listing_status,disbursement_method,paid_interest,interest_rate
8134,0,13.14,7.0,4.0,1.0,2500.0,1.0,75.0,32000.0,60,1,3,1,0,1644.42,17.09
8135,0,4.56,0.0,3.0,4.0,36200.0,3.0,100.0,6000.0,36,2,1,0,0,72.25,6.07
8136,0,21.01,1.0,10.0,5.0,22200.0,2.0,97.1,17000.0,60,2,1,1,1,447.1,10.9
8137,2,5.48,4.0,3.0,4.0,3200.0,2.0,85.7,5000.0,36,2,1,0,0,115.51,9.92
8138,0,10.48,0.0,4.0,8.0,22400.0,0.0,100.0,10000.0,36,2,1,0,1,156.06,6.71
8139,0,37.2325,1.0,7.0,6.0,34000.0,0.0,96.0,4500.0,36,0,2,1,0,98.93,9.43
8140,2,16.54,2.0,7.0,3.0,18500.0,1.0,100.0,11000.0,60,0,1,1,0,895.3,21.45
8141,2,19.54,3.0,6.0,1.0,21300.0,2.0,75.0,36000.0,60,1,1,1,0,1644.42,16.02
8142,0,3.76,0.0,1.0,4.0,43800.0,0.0,93.3,10000.0,36,1,1,1,0,258.37,6.72
8143,1,11.74,7.0,10.0,6.0,23100.0,1.0,91.7,19000.0,36,2,1,1,0,318.08,10.9
8144,0,11.06,1.0,7.0,7.0,50700.0,0.0,97.1,7500.0,36,0,1,0,0,188.52,7.97
8145,1,3.76,1.0,0.0,1.0,2500.0,0.0,87.5,4800.0,36,0,1,1,0,200.94,13.59
8146,1,20.43,1.0,5.0,2.0,2500.0,3.0,96.0,18000.0,36,2,1,1,0,514.56,11.98
8147,2,36.81,0.0,2.0,8.0,38960.0,3.0,100.0,8000.0,36,2,1,1,0,240.78,12.61
8148,0,14.32,3.0,2.0,3.0,32300.0,1.0,90.9,15000.0,36,1,2,1,0,445.8,7.97
8149,2,15.72,1.0,9.0,3.0,19500.0,2.0,93.8,32000.0,60,0,2,1,0,942.12,12.62
8150,0,13.56,0.0,3.0,7.0,37300.0,0.0,75.0,36000.0,36,0,1,0,0,1378.61,10.91
8151,0,36.84,7.0,7.0,4.0,21400.0,3.0,97.1,10000.0,36,1,1,1,0,494.38,12.62
8152,1,11.82,1.0,1.0,3.0,21200.0,1.0,100.0,7200.0,36,1,1,0,0,391.92,14.08
8153,1,3.76,2.0,3.0,5.0,78804.49999999994,0.0,100.0,30000.0,36,1,1,1,0,700.94,6.08
8154,0,17.33,4.0,7.0,1.0,6000.0,5.0,100.0,9500.0,36,2,1,1,0,190.7,12.61
8155,1,13.35,4.0,7.0,6.0,27000.0,0.0,100.0,20000.0,60,0,1,1,0,1269.02,20.0
8156,1,5.19,0.0,1.0,1.0,2500.0,0.0,96.3,23200.0,60,0,1,1,0,941.92,12.62
8157,0,15.33,2.0,3.0,5.0,36600.0,2.0,97.8,19000.0,60,2,1,1,0,223.07,7.34
8158,2,19.46,2.0,4.0,3.0,46600.0,3.0,100.0,35000.0,36,0,1,1,1,811.04,7.35
8159,0,27.33,4.0,0.0,1.0,2500.0,0.0,100.0,6000.0,36,1,1,0,0,296.63,12.62
8160,1,13.27,4.0,6.0,3.0,16300.0,2.0,100.0,35000.0,60,2,3,1,0,1285.26,21.45
8161,0,37.2325,1.0,3.0,4.0,10600.0,0.0,100.0,12000.0,36,1,1,1,0,754.9,16.02
8162,1,18.37,1.0,3.0,3.0,15400.0,2.0,91.3,10800.0,36,1,1,1,0,637.84,15.05
8163,2,28.62,2.0,4.0,1.0,2500.0,1.0,92.9,10000.0,60,0,1,1,0,674.97,21.45
8164,1,23.94,0.0,1.0,3.0,14500.0,0.0,100.0,14000.0,36,1,1,1,0,366.94,6.72
8165,1,12.37,3.0,2.0,7.0,78804.49999999994,1.0,96.7,30000.0,60,1,1,1,0,1167.49,9.93
8166,2,16.15,7.0,9.0,1.0,6500.0,0.0,95.2,13000.0,36,2,2,1,0,72.25,13.58
8167,1,16.76,5.0,5.0,2.0,3000.0,0.0,87.0,8000.0,36,2,1,1,0,152.56,11.98
8168,1,26.89,0.0,2.0,8.0,78804.49999999994,4.0,100.0,36000.0,36,0,1,1,1,670.11,6.07
8169,0,14.05,1.0,7.0,3.0,14900.0,5.0,100.0,36000.0,60,2,1,1,0,794.76,10.9
8170,1,6.35,7.0,10.0,4.0,22500.0,0.0,100.0,20000.0,60,2,1,1,0,608.87,12.61
8171,1,15.97,6.0,8.0,3.0,78804.49999999994,0.0,100.0,35000.0,60,1,2,1,0,734.9,18.06
8172,2,10.68,2.0,4.0,2.0,17800.0,2.0,94.4,25000.0,60,0,1,1,0,822.66,10.42
8173,2,15.85,3.0,10.0,4.0,6000.0,1.0,97.7,36000.0,36,1,1,0,0,1644.42,10.91
8174,2,33.89,4.0,8.0,4.0,15500.0,0.0,92.9,10000.0,36,0,1,1,0,776.82,21.45
8175,1,8.34,0.0,3.0,3.0,12000.0,0.0,100.0,5000.0,36,2,1,0,0,142.93,11.98
8176,2,25.04,2.0,8.0,4.0,35300.0,1.0,100.0,30000.0,60,1,1,1,0,1441.69,11.99
8177,1,14.8,2.0,2.0,1.0,2500.0,2.0,100.0,8500.0,36,0,1,1,0,226.83,7.97
8178,2,28.77,3.0,2.0,1.0,12600.0,2.0,100.0,10000.0,60,2,1,1,0,469.83,19.42
8179,1,9.95,0.0,2.0,4.0,26300.0,4.0,100.0,36000.0,60,2,1,1,0,1189.72,12.61
8180,2,24.45,1.0,2.0,2.0,4100.0,0.0,77.8,9000.0,36,1,1,1,0,566.47,19.03
8181,1,3.76,1.0,2.0,2.0,31000.0,1.0,100.0,10000.0,36,1,2,1,0,72.25,6.72
8182,1,30.95,1.0,4.0,5.0,39900.0,1.0,93.1,20000.0,60,1,1,1,0,1577.8,20.0
8183,1,18.83,1.0,6.0,6.0,72500.0,1.0,84.8,36000.0,60,2,1,1,0,1095.96,12.61
8184,0,5.94,0.0,3.0,4.0,7400.0,0.0,100.0,5000.0,36,0,1,0,1,234.07,15.05
8185,0,7.27,0.0,0.0,4.0,18700.0,5.0,88.9,15000.0,60,1,1,1,0,558.68,9.44
8186,1,17.31,1.0,1.0,2.0,18300.0,3.0,100.0,10000.0,36,0,1,1,0,323.29,10.42
8187,1,34.16,2.0,2.0,2.0,12000.0,0.0,100.0,20000.0,36,2,1,1,0,571.73,11.98
8188,0,21.56,5.0,7.0,3.0,24700.0,1.0,100.0,6500.0,36,1,1,1,0,257.89,10.42
8189,1,14.05,1.0,2.0,2.0,15500.0,3.0,100.0,16000.0,60,2,1,1,0,382.83,9.92
8190,0,28.45,3.0,5.0,8.0,32700.0,1.0,95.7,12000.0,36,2,1,1,0,283.84,9.92
8191,1,37.2325,1.0,5.0,2.0,9700.0,0.0,100.0,15200.0,36,0,1,0,0,1201.76,21.45
8192,1,6.43,5.0,4.0,5.0,57200.0,0.0,100.0,8000.0,36,1,1,1,0,359.05,12.62
8193,1,4.12,2.0,5.0,3.0,26300.0,0.0,100.0,22000.0,36,2,1,1,0,739.18,14.07
8194,2,10.65,2.0,3.0,2.0,2500.0,2.0,75.0,8000.0,36,2,1,1,0,235.22,18.45
8195,2,37.2325,0.0,6.0,2.0,4600.0,1.0,86.7,20000.0,60,2,1,1,0,711.62,16.01
8196,0,20.93,1.0,6.0,4.0,54900.0,3.0,100.0,7000.0,36,2,1,1,0,101.16,6.07
8197,0,14.91,0.0,0.0,4.0,12100.0,0.0,100.0,10000.0,36,2,1,1,1,106.7,6.71
8198,1,13.25,1.0,4.0,2.0,5000.0,1.0,88.2,12000.0,36,0,1,1,0,515.93,13.59
8199,0,27.35,0.0,1.0,7.0,32400.0,1.0,100.0,4400.0,36,2,1,1,0,76.93,7.34
8200,0,3.94,0.0,1.0,4.0,9900.0,1.0,100.0,7000.0,36,0,1,1,0,148.25,6.72
8201,1,7.73,1.0,2.0,3.0,25800.0,2.0,100.0,25000.0,36,2,1,1,0,211.03,6.07
8202,1,21.69,3.0,10.0,8.0,78804.49999999994,2.0,98.7,36000.0,36,0,1,1,1,1191.87,9.44
8203,1,23.19,0.0,3.0,7.0,78804.49999999994,1.0,97.5,24000.0,36,1,1,1,0,1002.65,10.91
8204,2,13.89,4.0,9.0,3.0,21900.0,3.0,100.0,35000.0,36,2,1,1,0,640.51,10.41
8205,1,3.76,1.0,1.0,4.0,26600.0,0.0,100.0,20000.0,60,1,1,1,0,961.13,11.99
8206,0,33.02,7.0,8.0,4.0,16700.0,4.0,90.9,5500.0,36,2,1,1,0,127.19,9.93
8207,1,8.4,5.0,5.0,1.0,2500.0,0.0,100.0,8600.0,36,0,1,1,0,383.18,14.08
8208,2,17.43,0.0,1.0,4.0,9800.0,0.0,75.0,18000.0,36,0,1,1,0,564.34,9.93
8209,2,17.43,1.0,3.0,4.0,13000.0,3.0,90.0,18000.0,60,0,1,1,0,929.21,16.02
8210,1,33.3,0.0,2.0,3.0,28600.0,5.0,100.0,28225.0,36,2,1,1,0,1345.34,20.39
8211,1,35.95,1.0,6.0,3.0,34000.0,2.0,100.0,24100.0,60,1,1,1,0,1644.42,21.45
8212,0,13.63,4.0,4.0,2.0,20000.0,0.0,100.0,4200.0,36,1,2,1,0,72.25,11.99
8213,1,8.52,1.0,4.0,2.0,48800.0,2.0,100.0,12950.0,36,1,2,1,0,182.84,7.35
8214,2,30.16,7.0,6.0,8.0,53000.0,0.0,100.0,19200.0,60,0,1,1,0,1634.14,21.45
8215,0,37.2325,5.0,7.0,8.0,28500.0,4.0,100.0,16800.0,60,1,1,1,0,1432.62,21.45
8216,1,14.74,3.0,4.0,7.0,31601.0,1.0,100.0,30000.0,60,0,1,1,0,1289.6,13.59
8217,0,37.19,0.0,2.0,8.0,55500.0,0.0,100.0,10000.0,36,2,1,1,0,283.77,18.45
8218,1,34.22,1.0,3.0,3.0,17300.0,0.0,92.9,22000.0,36,0,1,1,0,833.79,11.99
8219,1,17.11,6.0,6.0,5.0,26500.0,5.0,75.0,26500.0,60,2,1,1,0,581.43,12.61
8220,0,15.84,1.0,4.0,3.0,57500.0,1.0,100.0,6500.0,36,2,1,1,0,157.61,10.41
8221,2,31.16,0.0,10.0,3.0,9300.0,0.0,100.0,6000.0,36,0,1,0,0,484.51,21.45
8222,2,19.61,7.0,8.0,1.0,10500.0,1.0,97.0,21000.0,60,1,1,1,0,1017.97,15.05
8223,0,33.0,3.0,2.0,1.0,7000.0,0.0,100.0,7300.0,36,2,1,1,0,160.28,9.43
8224,1,16.59,1.0,6.0,5.0,5900.0,3.0,85.2,20000.0,36,0,1,0,0,798.09,12.62
8225,1,14.33,2.0,6.0,6.0,13800.0,1.0,100.0,6000.0,36,1,1,0,0,507.23,21.45
8226,1,12.25,1.0,5.0,3.0,17900.0,0.0,89.3,36000.0,36,1,1,1,0,1644.42,11.99
8227,1,20.6,7.0,10.0,6.0,20500.0,3.0,100.0,30000.0,60,1,1,1,0,1644.42,16.02
8228,2,26.22,0.0,3.0,5.0,11900.0,0.0,100.0,20000.0,60,2,1,1,0,794.31,20.39
8229,1,19.55,7.0,5.0,8.0,62100.0,3.0,96.9,18000.0,60,2,1,1,0,845.7,19.42
8230,1,25.99,0.0,5.0,6.0,36300.0,4.0,100.0,12000.0,60,1,1,1,0,446.94,9.44
8231,1,8.6,4.0,3.0,3.0,14100.0,0.0,85.7,15000.0,36,0,1,1,0,633.23,15.05
8232,0,24.65,0.0,3.0,2.0,42000.0,0.0,100.0,36000.0,36,2,1,0,0,669.65,10.9
8233,0,21.04,0.0,2.0,2.0,17800.0,0.0,92.3,6000.0,36,1,1,1,0,172.09,7.35
8234,0,29.53,2.0,6.0,1.0,5000.0,0.0,100.0,25200.0,60,2,1,1,0,1481.89,21.45
8235,0,26.19,0.0,3.0,2.0,14600.0,3.0,93.3,3600.0,36,1,1,1,0,101.78,7.35
8236,2,31.22,1.0,7.0,4.0,22250.0,5.0,100.0,15000.0,60,2,1,1,0,509.77,14.07
8237,1,24.13,1.0,2.0,3.0,5500.0,0.0,75.0,5000.0,36,0,1,1,0,189.5,11.99
8238,0,11.3,2.0,3.0,1.0,17000.0,1.0,100.0,20000.0,60,1,1,1,0,961.13,11.99
8239,0,12.87,1.0,2.0,7.0,78804.49999999994,3.0,100.0,10000.0,36,0,1,1,0,212.03,7.97
8240,0,21.23,0.0,4.0,3.0,4000.0,1.0,75.0,28900.0,60,2,1,1,0,1644.42,21.45
8241,1,12.36,1.0,10.0,5.0,78804.49999999994,3.0,95.2,36000.0,36,2,1,1,1,494.68,6.07
8242,1,7.32,1.0,2.0,3.0,71900.0,3.0,88.2,12000.0,36,2,1,1,1,263.48,9.43
8243,1,3.76,1.0,5.0,4.0,30500.0,1.0,100.0,3200.0,36,2,1,1,0,72.25,10.41
8244,1,20.24,0.0,3.0,3.0,10200.0,3.0,76.9,14000.0,36,2,1,1,0,411.54,12.61
8245,1,15.15,0.0,3.0,2.0,35000.0,1.0,100.0,10000.0,36,0,1,1,0,227.33,7.34
8246,0,35.55,1.0,3.0,6.0,68400.0,3.0,100.0,25600.0,60,0,1,1,0,795.51,9.93
8247,1,26.33,0.0,0.0,4.0,18500.0,0.0,100.0,24875.0,60,2,1,0,0,1614.2,21.45
8248,1,17.08,3.0,10.0,8.0,62900.0,0.0,100.0,22000.0,60,2,1,1,0,383.83,10.9
8249,2,36.08,1.0,2.0,4.0,14000.0,0.0,91.7,10000.0,60,0,1,1,0,879.68,21.45
8250,1,6.74,4.0,4.0,8.0,18400.0,0.0,94.1,7500.0,36,0,1,0,0,476.13,20.0
8251,0,13.42,0.0,3.0,8.0,36200.0,0.0,100.0,30000.0,36,0,1,0,0,1644.42,18.06
8252,0,29.79,0.0,4.0,4.0,19500.0,0.0,100.0,4800.0,36,0,1,1,0,144.47,12.61
8253,0,31.04,7.0,6.0,4.0,7900.0,0.0,100.0,32000.0,60,2,1,1,0,1427.97,18.45
8254,2,37.2325,1.0,4.0,6.0,29800.0,3.0,88.2,25000.0,60,0,1,1,0,1113.69,14.08
8255,0,15.66,1.0,6.0,5.0,21800.0,0.0,100.0,10000.0,36,0,1,1,0,429.94,13.59
8256,2,24.39,3.0,6.0,8.0,78804.49999999994,3.0,100.0,35000.0,36,0,1,1,0,1151.79,10.42
8257,0,15.27,4.0,2.0,6.0,42500.0,1.0,100.0,25000.0,36,0,1,1,0,822.71,10.42
8258,1,9.1,1.0,5.0,3.0,60700.0,4.0,100.0,36000.0,36,2,1,1,0,631.9,9.92
8259,1,7.96,1.0,2.0,2.0,9000.0,3.0,88.9,20000.0,36,2,1,1,0,571.73,11.98
8260,1,17.88,0.0,3.0,1.0,8500.0,2.0,95.5,7900.0,36,2,1,1,0,126.24,6.71
8261,1,17.86,0.0,0.0,1.0,6500.0,1.0,83.3,36000.0,60,0,1,1,0,1211.52,9.43
8262,0,13.97,3.0,5.0,4.0,21900.0,4.0,93.8,22000.0,60,0,1,1,0,1644.42,21.45
8263,2,19.22,0.0,1.0,2.0,7700.0,0.0,100.0,6500.0,36,1,1,1,0,279.46,13.59
8264,0,35.3,7.0,10.0,1.0,2500.0,2.0,100.0,8000.0,36,0,1,1,0,381.2,15.05
8265,0,16.6,1.0,4.0,4.0,30400.0,0.0,100.0,9600.0,36,1,1,1,0,504.19,13.59
8266,0,9.16,1.0,4.0,7.0,26400.0,0.0,100.0,10000.0,36,1,1,1,0,200.72,6.07
8267,1,21.05,3.0,5.0,5.0,7600.0,0.0,95.0,8000.0,36,2,1,0,0,476.27,21.45
8268,1,13.56,3.0,9.0,4.0,21700.0,3.0,100.0,18500.0,60,1,1,1,0,751.11,12.62
8269,2,24.2,0.0,3.0,3.0,44300.0,3.0,100.0,22800.0,36,1,1,0,0,1028.97,12.62
8270,1,31.58,4.0,7.0,4.0,38200.0,3.0,97.2,28500.0,60,2,1,1,0,1644.42,21.45
8271,0,27.88,2.0,6.0,4.0,49700.0,5.0,100.0,12000.0,36,2,1,1,0,173.42,6.07
8272,2,21.97,1.0,5.0,3.0,11400.0,0.0,95.7,35000.0,60,2,1,1,0,1478.45,17.47
8273,2,9.83,5.0,10.0,8.0,44300.0,0.0,100.0,30000.0,60,2,1,1,0,1124.75,17.47
8274,0,21.71,7.0,3.0,3.0,46200.0,4.0,100.0,20000.0,60,1,1,1,0,1287.49,16.02
8275,2,8.65,0.0,4.0,2.0,13500.0,0.0,100.0,5000.0,36,2,1,1,0,87.42,7.34
8276,0,28.24,0.0,2.0,2.0,36800.0,0.0,100.0,20000.0,60,0,1,1,0,797.99,12.62
8277,2,19.43,1.0,1.0,8.0,19600.0,1.0,95.0,10000.0,36,2,1,1,0,173.45,10.9
8278,2,27.85,0.0,2.0,5.0,42900.0,2.0,100.0,32000.0,36,0,1,0,0,774.18,7.35
8279,0,8.81,2.0,3.0,4.0,13700.0,1.0,100.0,3200.0,36,1,1,0,0,156.43,13.59
8280,0,4.83,0.0,3.0,2.0,26500.0,1.0,100.0,9000.0,36,1,1,1,1,216.36,6.08
8281,0,25.9,1.0,6.0,2.0,25700.0,0.0,100.0,12500.0,36,1,1,1,1,232.91,6.07
8282,1,11.66,1.0,2.0,1.0,5300.0,0.0,100.0,20000.0,60,0,1,1,0,1333.87,18.06
8283,0,4.95,5.0,5.0,5.0,11600.0,0.0,93.3,10000.0,36,1,1,1,0,379.97,9.93
8284,0,19.27,0.0,4.0,5.0,15400.0,0.0,92.6,11000.0,36,2,1,1,0,536.78,20.39
8285,2,12.72,2.0,3.0,4.0,47000.0,0.0,100.0,13000.0,36,2,1,1,0,606.07,17.47
8286,0,12.77,1.0,3.0,2.0,16300.0,3.0,100.0,17500.0,60,1,1,1,0,665.56,9.44
8287,1,21.05,1.0,2.0,4.0,29000.0,0.0,100.0,21650.0,36,2,1,1,1,604.49,11.98
8288,1,21.7,1.0,3.0,6.0,19700.0,0.0,100.0,12000.0,36,1,1,0,0,593.26,12.62
8289,0,16.92,1.0,8.0,4.0,48700.0,0.0,100.0,22000.0,60,2,1,1,0,526.4,9.92
8290,0,19.1,2.0,8.0,6.0,78804.49999999994,5.0,91.7,26000.0,60,0,1,1,0,870.62,10.42
8291,2,5.57,2.0,3.0,1.0,2500.0,2.0,100.0,14000.0,60,1,1,1,0,670.27,11.99
8292,0,5.76,0.0,3.0,1.0,3000.0,0.0,92.9,5000.0,36,1,1,1,0,183.52,10.42
8293,0,27.3,1.0,3.0,4.0,13100.0,0.0,92.3,7000.0,36,1,1,1,0,311.89,14.08
8294,0,3.76,4.0,5.0,3.0,5000.0,3.0,100.0,3500.0,36,2,1,0,0,84.86,10.41
8295,0,17.37,1.0,4.0,2.0,4200.0,0.0,75.0,4800.0,36,2,1,0,0,144.47,12.61
8296,1,19.65,0.0,10.0,3.0,15600.0,3.0,100.0,36000.0,60,2,1,1,0,726.82,12.61
8297,2,25.22,1.0,5.0,2.0,8700.0,2.0,91.7,14000.0,60,0,1,1,0,969.99,21.45
8298,0,29.94,0.0,8.0,8.0,46300.0,0.0,92.7,10000.0,36,0,1,0,0,382.82,13.58
8299,2,17.65,7.0,10.0,7.0,30000.0,2.0,100.0,18000.0,36,2,1,1,0,361.34,12.61
8300,0,34.89,1.0,10.0,8.0,78804.49999999994,3.0,100.0,27250.0,60,2,1,1,0,848.19,19.42
8301,0,23.68,7.0,6.0,3.0,8100.0,0.0,100.0,4700.0,36,0,1,1,0,205.74,14.08
8302,1,21.52,3.0,9.0,8.0,78804.49999999994,0.0,100.0,36000.0,60,1,1,1,0,1644.42,10.42
8303,0,8.87,5.0,5.0,3.0,28400.0,2.0,78.6,7500.0,36,2,5,1,0,86.72,16.01
8304,1,19.65,2.0,6.0,6.0,18600.0,4.0,84.6,16000.0,60,1,1,1,0,1075.21,18.06
8305,1,23.29,0.0,1.0,2.0,8300.0,1.0,89.8,30000.0,60,1,1,1,0,1454.25,15.05
8306,0,3.76,1.0,5.0,3.0,10400.0,1.0,94.7,8000.0,36,2,1,0,1,179.71,9.43
8307,1,23.43,4.0,5.0,2.0,38400.0,4.0,100.0,21000.0,60,0,1,1,1,703.19,10.42
8308,1,15.88,0.0,0.0,5.0,10300.0,1.0,75.0,10000.0,36,1,1,1,0,552.15,14.08
8309,1,22.1,1.0,4.0,3.0,7700.0,0.0,100.0,10000.0,36,0,1,1,1,311.32,10.91
8310,1,13.32,3.0,2.0,3.0,18400.0,5.0,100.0,12000.0,60,2,1,1,0,535.94,18.45
8311,1,20.35,0.0,1.0,1.0,17900.0,1.0,92.0,20000.0,60,2,1,1,0,502.26,10.41
8312,2,31.29,1.0,3.0,8.0,46700.0,0.0,100.0,25200.0,36,0,1,1,0,868.52,10.91
8313,0,25.77,3.0,5.0,3.0,24501.0,0.0,96.0,10000.0,36,0,1,1,0,313.21,9.92
8314,0,33.85,1.0,3.0,5.0,33400.0,0.0,100.0,5000.0,36,0,1,1,0,115.7,7.34
8315,2,11.93,4.0,10.0,1.0,4800.0,2.0,96.2,11400.0,60,2,1,1,0,590.24,21.45
8316,1,35.74,7.0,8.0,2.0,7300.0,2.0,100.0,25000.0,60,0,1,1,0,1535.13,19.03
8317,1,19.07,4.0,8.0,2.0,8100.0,0.0,100.0,12000.0,36,1,1,1,0,373.39,7.97
8318,1,14.53,0.0,2.0,4.0,19000.0,0.0,100.0,18000.0,36,0,1,1,0,718.28,12.62
8319,0,27.37,2.0,5.0,3.0,6900.0,0.0,100.0,6000.0,36,1,1,1,0,232.95,9.93
8320,0,15.99,0.0,4.0,1.0,2500.0,5.0,100.0,20000.0,36,2,1,1,0,252.77,6.07
8321,1,24.2,1.0,7.0,8.0,28600.0,0.0,100.0,12000.0,36,1,1,0,0,489.05,10.42
8322,0,3.76,3.0,8.0,4.0,11300.0,0.0,100.0,8500.0,36,0,1,1,0,287.81,10.91
8323,1,16.68,4.0,9.0,4.0,6800.0,0.0,100.0,4500.0,36,0,1,1,0,145.77,10.42
8324,1,18.81,1.0,4.0,7.0,38400.0,5.0,100.0,36000.0,36,1,1,0,0,1644.42,10.91
8325,1,8.15,0.0,5.0,4.0,46800.0,4.0,100.0,36000.0,60,0,1,1,0,1624.02,12.62
8326,1,30.47,0.0,2.0,1.0,7500.0,1.0,100.0,4200.0,36,2,1,0,0,99.35,9.92
8327,2,6.22,0.0,2.0,5.0,13500.0,1.0,100.0,32925.0,36,2,1,1,0,519.69,9.92
8328,2,37.2325,2.0,5.0,2.0,6800.0,0.0,100.0,12000.0,36,0,1,1,0,748.46,20.0
8329,2,23.52,1.0,6.0,2.0,2800.0,0.0,91.3,3200.0,36,2,1,1,0,72.25,19.42
8330,0,4.58,0.0,2.0,3.0,14800.0,0.0,100.0,6000.0,36,2,1,1,1,72.25,6.71
8331,1,16.5,3.0,6.0,3.0,19300.0,2.0,90.5,25000.0,60,2,1,1,0,849.61,14.07
8332,0,15.14,0.0,7.0,1.0,8000.0,2.0,88.9,12500.0,36,1,1,1,0,690.19,14.08
8333,0,15.47,4.0,6.0,7.0,52500.0,1.0,89.7,23100.0,36,0,1,0,0,489.23,6.72
8334,1,5.06,2.0,7.0,3.0,35300.0,3.0,94.7,35000.0,36,1,1,1,0,829.59,6.08
8335,2,13.64,2.0,3.0,1.0,2500.0,0.0,87.5,30000.0,36,2,1,1,0,572.08,11.98
8336,2,14.27,5.0,8.0,5.0,13900.0,1.0,84.2,18000.0,60,0,1,1,0,1503.77,21.45
8337,2,19.01,1.0,4.0,6.0,23400.0,3.0,93.8,11700.0,36,1,1,0,0,707.31,19.03
8338,0,22.8,0.0,8.0,3.0,18000.0,0.0,100.0,4000.0,36,2,1,0,1,72.25,6.71
8339,0,22.09,4.0,5.0,4.0,20200.0,2.0,85.0,25000.0,60,0,1,1,0,1290.57,16.02
8340,0,15.27,1.0,2.0,2.0,17500.0,0.0,90.0,15000.0,36,1,1,0,0,446.95,9.44
8341,0,3.76,3.0,3.0,4.0,5200.0,0.0,90.0,18000.0,36,2,1,1,0,604.79,14.07
8342,0,13.84,0.0,1.0,2.0,2500.0,0.0,100.0,3200.0,36,2,1,0,0,72.25,18.45
8343,1,12.74,1.0,9.0,2.0,20800.0,0.0,100.0,10000.0,36,0,1,0,0,308.01,9.93
8344,2,23.04,2.0,5.0,3.0,18600.0,1.0,100.0,10000.0,60,1,1,1,0,715.67,17.09
8345,0,20.13,3.0,10.0,8.0,50300.0,1.0,97.4,8000.0,36,2,1,1,0,147.23,11.98
8346,1,5.14,0.0,6.0,6.0,50300.0,0.0,100.0,30000.0,36,0,1,1,0,754.08,7.97
8347,2,18.76,1.0,5.0,4.0,34800.0,1.0,90.0,30000.0,60,2,2,1,0,72.25,10.9
8348,1,17.12,7.0,10.0,3.0,24500.0,0.0,100.0,12000.0,36,0,1,1,0,496.46,16.01
8349,2,19.1,7.0,4.0,3.0,7400.0,1.0,88.0,35000.0,36,2,1,1,0,1257.49,15.04
8350,1,17.63,2.0,3.0,3.0,10500.0,0.0,100.0,30000.0,60,1,1,1,0,1644.42,20.0
8351,1,30.37,0.0,1.0,6.0,15400.0,0.0,100.0,5000.0,36,2,1,0,0,112.02,14.07
8352,0,17.6,0.0,0.0,1.0,2500.0,0.0,100.0,3200.0,36,0,1,0,0,72.25,10.91
8353,0,19.36,0.0,3.0,2.0,24000.0,2.0,100.0,10000.0,36,2,1,1,0,242.47,10.41
8354,1,32.06,0.0,5.0,6.0,78804.49999999994,4.0,100.0,35000.0,60,2,1,1,0,899.3,10.9
8355,1,3.76,0.0,10.0,3.0,59400.0,0.0,92.3,12000.0,36,0,1,1,0,191.76,6.71
8356,1,37.2325,5.0,3.0,1.0,2500.0,0.0,83.3,15600.0,36,1,1,0,0,773.97,11.99
8357,0,29.62,0.0,0.0,1.0,12000.0,0.0,100.0,23075.0,60,0,1,1,0,964.7,16.01
8358,0,14.21,2.0,4.0,2.0,19800.0,2.0,100.0,4200.0,36,2,1,1,0,106.65,10.9
8359,0,37.2325,0.0,5.0,3.0,10500.0,2.0,75.0,24000.0,60,1,1,1,0,1049.8,13.59
8360,0,29.2,0.0,2.0,8.0,45500.0,0.0,100.0,10000.0,36,2,1,1,0,316.69,13.58
8361,1,9.03,1.0,2.0,4.0,8400.0,0.0,100.0,6425.0,36,1,1,0,0,374.09,15.05
8362,0,3.87,0.0,1.0,3.0,33500.0,2.0,100.0,10000.0,36,2,2,1,0,195.58,7.34
8363,1,7.27,2.0,8.0,7.0,21700.0,1.0,100.0,20000.0,36,0,1,0,0,627.05,9.93
8364,0,13.99,2.0,7.0,5.0,9100.0,1.0,79.3,6400.0,36,0,1,1,0,304.96,15.05
8365,1,18.75,3.0,1.0,4.0,28400.0,4.0,100.0,35000.0,36,1,1,1,0,741.24,6.72
8366,0,10.36,2.0,5.0,1.0,66500.0,3.0,100.0,14000.0,60,0,2,1,0,250.47,7.35
8367,1,31.32,1.0,1.0,2.0,10400.0,0.0,100.0,10000.0,36,1,1,1,0,525.64,13.59
8368,2,5.93,1.0,2.0,3.0,19800.0,1.0,90.9,30000.0,60,0,1,1,0,1218.01,12.62
8369,1,26.5,6.0,8.0,1.0,4200.0,5.0,100.0,21000.0,36,1,1,0,0,1240.87,17.09
8370,1,11.29,1.0,0.0,5.0,41600.0,0.0,100.0,36000.0,36,1,2,1,0,72.25,10.42
8371,2,23.75,1.0,4.0,5.0,12000.0,0.0,76.9,18000.0,60,2,1,1,0,630.59,21.45
8372,2,12.9,2.0,4.0,4.0,30100.0,2.0,100.0,23000.0,60,2,1,1,0,1002.78,18.45
8373,1,3.76,5.0,4.0,1.0,2500.0,2.0,100.0,10000.0,60,1,1,1,0,557.28,14.08
8374,1,3.76,0.0,1.0,5.0,77500.0,0.0,100.0,36000.0,36,1,1,1,0,864.57,6.07
